"B1","B2","B3","Bp/Bt","Points:0","Points:1","Points:2","arc_length","p_1","p_2","psi","rho_1","rho_2","v1_1","v1_2","v2_1","v2_2","v3_1","v3_2","vtkValidPointMask"
nan,nan,nan,nan,-1.086,0,0,0.414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.084,0,0,0.416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.082,0,0,0.418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.08,0,0,0.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.078,0,0,0.422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.076,0,0,0.424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.074,0,0,0.426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.072,0,0,0.428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.07,0,0,0.43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.068,0,0,0.432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.066,0,0,0.434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.064,0,0,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.062,0,0,0.438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.06,0,0,0.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.058,0,0,0.442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.056,0,0,0.444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
nan,nan,nan,nan,-1.054,0,0,0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
